times,P_opt,P_original,P_extrapolated
44.519894281722756,45.06989428172276,0.04211487383012563,0.04633508945355589,0.03831551480643675
44.56989428172275,45.119894281722765,0.04190406565362642,0.04564730729427439,0.03809596112440684
44.61989428172276,45.16989428172276,0.04165497093036657,0.044914727865086365,0.037843468021832395
44.669894281722755,45.21989428172276,0.04136765922001009,0.04413903268352753,0.037558201987354795
44.71989428172276,45.26989428172276,0.04104233136338327,0.04332207246447858,0.037240434788875
44.769894281722756,45.31989428172277,0.040679318482209015,0.04246586390619315,0.03689054250585522
44.81989428172276,45.369894281722765,0.04027908062300156,0.04157258668085069,0.03650900425658386
44.86989428172276,45.41989428172276,0.03984220507805597,0.040644580725928574,0.03609640064588711
44.91989428172276,45.469894281722766,0.03936940441665484,0.03968434394307181,0.035653411959154904
44.96989428172276,45.51989428172277,0.03886151426015039,0.0386945304223399,0.03518081612913703
